Date,AAPL,MSFT,NVDA,TSLA,VOO,AMZN,GOOGL,META,BRK-B,JPM
2025-08-06,213.25,524.9400024414062,179.4199981689453,319.9100036621094,581.6400146484375,222.30999755859375,196.08999633789062,771.989990234375,468.9100036621094,291.3500061035156
2025-08-07,220.02999877929688,520.8400268554688,180.77000427246094,322.2699890136719,581.2899780273438,223.1300048828125,196.52000427246094,761.8300170898438,461.4700012207031,286.94000244140625
2025-08-08,229.35000610351562,522.0399780273438,182.6999969482422,329.6499938964844,585.739990234375,222.69000244140625,201.4199981689453,769.2999877929688,465.3999938964844,288.760009765625
2025-08-11,227.17999267578125,521.77001953125,182.05999755859375,339.0299987792969,584.5399780273438,221.3000030517578,201.0,765.8699951171875,464.7300109863281,289.55999755859375
2025-08-12,229.64999389648438,529.239990234375,183.16000366210938,340.8399963378906,590.780029296875,221.47000122070312,203.33999633789062,790.0,470.3900146484375,292.8500061035156
2025-08-13,233.3300018310547,520.5800170898438,181.58999633789062,339.3800048828125,592.8400268554688,224.55999755859375,201.9600067138672,780.0800170898438,477.30999755859375,290.5299987792969
2025-08-14,232.77999877929688,522.47998046875,182.02000427246094,335.5799865722656,592.8499755859375,230.97999572753906,202.94000244140625,782.1300048828125,479.2200012207031,294.1600036621094
2025-08-15,231.58999633789062,520.1699829101562,180.4499969482422,330.55999755859375,591.5700073242188,231.02999877929688,203.89999389648438,785.22998046875,477.20001220703125,290.489990234375
2025-08-18,230.88999938964844,517.0999755859375,182.00999450683594,335.1600036621094,591.3599853515625,231.49000549316406,203.5,767.3699951171875,478.5199890136719,291.5299987792969
2025-08-19,230.55999755859375,509.7699890136719,175.63999938964844,329.30999755859375,588.1300048828125,228.00999450683594,201.57000732421875,751.47998046875,485.30999755859375,290.6600036621094
2025-08-20,226.00999450683594,505.7200012207031,175.39999389648438,323.8999938964844,586.5800170898438,223.80999755859375,199.32000732421875,747.719970703125,488.67999267578125,292.239990234375
2025-08-21,224.89999389648438,504.239990234375,174.97999572753906,320.1099853515625,584.27001953125,221.9499969482422,199.75,739.0999755859375,488.5899963378906,291.4700012207031
2025-08-22,227.75999450683594,507.2300109863281,177.99000549316406,340.010009765625,593.2100219726562,228.83999633789062,206.08999633789062,754.7899780273438,489.0,296.239990234375
2025-08-25,227.16000366210938,504.260009765625,179.80999755859375,346.6000061035156,590.7000122070312,227.94000244140625,208.49000549316406,753.2999877929688,486.17999267578125,294.8999938964844
2025-08-26,229.30999755859375,502.0400085449219,181.77000427246094,351.6700134277344,593.0599975585938,228.7100067138672,207.13999938964844,754.0999755859375,492.2099914550781,298.57000732421875
2025-08-27,230.49000549316406,506.739990234375,181.60000610351562,349.6000061035156,594.4199829101562,229.1199951171875,207.47999572753906,747.3800048828125,495.7200012207031,299.2799987792969
